path,file_type,algorithm,key_size,curve,rsa_modulus_fingerprint,rsa_exponent,signature_algorithm,signature_hash,subject,issuer,serial,not_before,not_after,fingerprint_sha1,fingerprint_sha256
/home/jabba/Desktop/CBOM-scanning/venv/lib/python3.12/site-packages/certifi/cacert.pem,certificate,RSAPublicKey,4096,,b1e3b3089ed9d0a7e4aa9548c0dae0d8,65537,sha1WithRSAEncryption,sha1,"CN=QuoVadis Root CA 2,O=QuoVadis Limited,C=BM","CN=QuoVadis Root CA 2,O=QuoVadis Limited,C=BM",0x509,2006-11-24T10:27:00+00:00,2031-11-24T10:23:33+00:00,ca3afbcf1240364b44b216208880483919937cf7,85a0dd7dd720adb7ff05f83d542b209dc7ff4528f7d677b18389fea5e5c49e86
/home/jabba/Desktop/CBOM-scanning/venv/lib/python3.12/site-packages/pip/_vendor/certifi/cacert.pem,certificate,RSAPublicKey,2048,,76c76391e95dc57cbdd23d7d3ffbe14f,65537,sha1WithRSAEncryption,sha1,"CN=GlobalSign Root CA,OU=Root CA,O=GlobalSign nv-sa,C=BE","CN=GlobalSign Root CA,OU=Root CA,O=GlobalSign nv-sa,C=BE",0x40000000001154b5ac394,1998-09-01T04:00:00+00:00,2028-01-28T04:00:00+00:00,b1bc968bd4f49d622aa89a81f2150152a41d829c,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99
/home/jabba/Desktop/CBOM-scanning/venv/lib/python3.12/site-packages/tornado/test/test.crt,certificate,RSAPublicKey,2048,,d8d48414483bf85c8fd68330e108b752,65537,sha256WithRSAEncryption,sha256,CN=foo.example.com,CN=foo.example.com,0xe577ea4fa276ba83,2023-11-11T17:47:38+00:00,2033-11-08T17:47:38+00:00,260424e2c5507846529c5298b097e585c0370912,b4663412899da10022a81be203714fe18cefe19db3f0d5a8653d6101b90a45c1
/home/jabba/Desktop/CBOM-scanning/venv/lib/python3.12/site-packages/tornado/test/test.key,private_key,RSAPrivateKey,2048,,d8d48414483bf85c8fd68330e108b752,65537,,,,,,,,2c95ec86909e3299af80778674140159,2c95ec86909e3299af80778674140159a44c2b8c8422f31a82e81d40572f0c74
/etc/pki/fwupd/LVFS-CA.pem,certificate,RSAPublicKey,3072,,e96fe341e9ad27dfd74fabb1f625f119,65537,sha256WithRSAEncryption,sha256,"O=Linux Vendor Firmware Project,CN=LVFS CA","O=Linux Vendor Firmware Project,CN=LVFS CA",0x1,2017-07-31T16:00:00+00:00,2047-07-31T16:00:00+00:00,4765f88878749e147e055a3ba24b4636fadd18df,c4dee98e36f76a4b2e586fb07c802b96651a25cc50990e20cf70c000c43d39e4
/etc/pki/fwupd-metadata/LVFS-CA.pem,certificate,RSAPublicKey,3072,,e96fe341e9ad27dfd74fabb1f625f119,65537,sha256WithRSAEncryption,sha256,"O=Linux Vendor Firmware Project,CN=LVFS CA","O=Linux Vendor Firmware Project,CN=LVFS CA",0x1,2017-07-31T16:00:00+00:00,2047-07-31T16:00:00+00:00,4765f88878749e147e055a3ba24b4636fadd18df,c4dee98e36f76a4b2e586fb07c802b96651a25cc50990e20cf70c000c43d39e4
/etc/ssl/certs/CommScope_Public_Trust_ECC_Root-02.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=CommScope Public Trust ECC Root-02,O=CommScope,C=US","CN=CommScope Public Trust ECC Root-02,O=CommScope,C=US",0x28fd99604147a6013aca147b1feff96808835d7d,2021-04-28T09:44:54+00:00,2046-04-28T09:44:53+00:00,3c3fef570ffe6593869ea0feb0f6ed8ed113c7e5,2ffb7f813bbbb3c89ab4e8162d0f16d71509a830cc9d73c262e5140875d1ad4a
/etc/ssl/certs/Baltimore_CyberTrust_Root.pem,certificate,RSAPublicKey,2048,,b453f056bca44ffe88930518fbb639c7,65537,sha1WithRSAEncryption,sha1,"CN=Baltimore CyberTrust Root,OU=CyberTrust,O=Baltimore,C=IE","CN=Baltimore CyberTrust Root,OU=CyberTrust,O=Baltimore,C=IE",0x20000b9,2000-05-12T10:46:00+00:00,2025-05-12T15:59:00+00:00,d4de20d05e66fc53fe1a50882c78db2852cae474,16af57a9f676b0ab126095aa5ebadef22ab31119d644ac95cd4b93dbf3f26aeb
/etc/ssl/certs/NetLock_Arany_=Class_Gold=_Főtanúsítvány.pem,certificate,RSAPublicKey,2048,,ea37b08b9f2dce2dd31a815c8f022dff,43147,sha256WithRSAEncryption,sha256,"CN=NetLock Arany (Class Gold) Főtanúsítvány,OU=Tanúsítványkiadók (Certification Services),O=NetLock Kft.,L=Budapest,C=HU","CN=NetLock Arany (Class Gold) Főtanúsítvány,OU=Tanúsítványkiadók (Certification Services),O=NetLock Kft.,L=Budapest,C=HU",0x49412ce40010,2008-12-11T07:08:21+00:00,2028-12-06T07:08:21+00:00,06083f593f15a104a069a46ba903d006b7970991,6c61dac3a2def031506be036d2a6fe401994fbd13df9c8d466599274c446ec98
/etc/ssl/certs/GlobalSign_ECC_Root_CA_-_R4.pem,certificate,ECPublicKey,256,secp256r1,,,ecdsa-with-SHA256,sha256,"CN=GlobalSign,O=GlobalSign,OU=GlobalSign ECC Root CA - R4","CN=GlobalSign,O=GlobalSign,OU=GlobalSign ECC Root CA - R4",0x203e57ef53f93fda50921b2a6,2012-11-12T16:00:00+00:00,2038-01-18T19:14:07+00:00,6ba0b098e171ef5aadfe4815807710f4bd6f0b28,b085d70b964f191a73e4af0d54ae7a0e07aafdaf9b71dd0862138ab7325a24a2
/etc/ssl/certs/Trustwave_Global_ECC_P256_Certification_Authority.pem,certificate,ECPublicKey,256,secp256r1,,,ecdsa-with-SHA256,sha256,"CN=Trustwave Global ECC P256 Certification Authority,O=Trustwave Holdings\, Inc.,L=Chicago,ST=Illinois,C=US","CN=Trustwave Global ECC P256 Certification Authority,O=Trustwave Holdings\, Inc.,L=Chicago,ST=Illinois,C=US",0xd6a5f083f285c3e5195df5d,2017-08-23T11:35:10+00:00,2042-08-23T11:35:10+00:00,b49082dd450cbe8b5bb166d3e2a40826cded42cf,945bbc825ea554f489d1fd51a73ddf2ea624ac7019a05205225c22a78ccfa8b4
/etc/ssl/certs/NAVER_Global_Root_Certification_Authority.pem,certificate,RSAPublicKey,4096,,69d6e3086c194257aaa676e26042b724,65537,sha384WithRSAEncryption,sha384,"CN=NAVER Global Root Certification Authority,O=NAVER BUSINESS PLATFORM Corp.,C=KR","CN=NAVER Global Root Certification Authority,O=NAVER BUSINESS PLATFORM Corp.,C=KR",0x194301ea20bddf5c5332ab1434471f8d6504d0d,2017-08-18T00:58:42+00:00,2037-08-18T15:59:59+00:00,8f6bf2a9274ada14a0c4f48e6127f9c01e785dd1,88f438dcf8ffd1fa8f429115ffe5f82ae1e06e0c70c375faad717b34a49e7265
/etc/ssl/certs/Certainly_Root_R1.pem,certificate,RSAPublicKey,4096,,a96ffdbf83a2f792d4aaca42af26e55c,65537,sha256WithRSAEncryption,sha256,"CN=Certainly Root R1,O=Certainly,C=US","CN=Certainly Root R1,O=Certainly,C=US",0x8e0ff94b907168653354f4d44439b7e0,2021-03-31T16:00:00+00:00,2046-03-31T16:00:00+00:00,a050ee0f2871f427b2126d6f509625bacc8642af,77b82cd8644c4305f7acc5cb156b45675004033d51c60c6202a8e0c33467d3a0
/etc/ssl/certs/TrustAsia_Global_Root_CA_G4.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=TrustAsia Global Root CA G4,O=TrustAsia Technologies\, Inc.,C=CN","CN=TrustAsia Global Root CA G4,O=TrustAsia Technologies\, Inc.,C=CN",0x4f2364b88e97639ec65381c1764ecb2a7415d6d7,2021-05-19T18:10:22+00:00,2046-05-18T18:10:22+00:00,5773a5615d80b2e6ac3882fc680731ac9fb5925a,be4b56cb5056c0136a526df444508daa36a0b54f42e4ac38f72af470e479654c
/etc/ssl/certs/certSIGN_ROOT_CA.pem,certificate,RSAPublicKey,2048,,423f09bd97cc363e1d1864dfcbe50c33,65537,sha1WithRSAEncryption,sha1,"OU=certSIGN ROOT CA,O=certSIGN,C=RO","OU=certSIGN ROOT CA,O=certSIGN,C=RO",0x200605167002,2006-07-04T09:20:04+00:00,2031-07-04T09:20:04+00:00,fab7ee36972662fb2db02af6bf03fde87c4b2f9b,eaa962c4fa4a6bafebe415196d351ccd888d4f53f3fa8ae6d7c466a94e6042bb
/etc/ssl/certs/Actalis_Authentication_Root_CA.pem,certificate,RSAPublicKey,4096,,b6518eb1f72bf57a9e02835f96937c76,65537,sha256WithRSAEncryption,sha256,"CN=Actalis Authentication Root CA,O=Actalis S.p.A./03358520967,L=Milan,C=IT","CN=Actalis Authentication Root CA,O=Actalis S.p.A./03358520967,L=Milan,C=IT",0x570a119742c4e3cc,2011-09-22T03:22:02+00:00,2030-09-22T03:22:02+00:00,f373b387065a28848af2f34ace192bddc78e9cac,55926084ec963a64b96e2abe01ce0ba86a64fbfebcc7aab5afc155b37fd76066
/etc/ssl/certs/ANF_Secure_Server_Root_CA.pem,certificate,RSAPublicKey,4096,,6614060037b4b28ce4a8bd722ad6a5ae,65537,sha256WithRSAEncryption,sha256,"CN=ANF Secure Server Root CA,OU=ANF CA Raiz,O=ANF Autoridad de Certificacion,C=ES,2.5.4.5=G63287510","CN=ANF Secure Server Root CA,OU=ANF CA Raiz,O=ANF Autoridad de Certificacion,C=ES,2.5.4.5=G63287510",0xdd3e3bc6cf96bb1,2019-09-04T02:00:38+00:00,2039-08-30T02:00:38+00:00,5b6e68d0cc15b6a05f1ec15fae02fc6b2f5d6f74,fb8fec759169b9106b1e511644c618c51304373f6c0643088d8beffd1b997599
/etc/ssl/certs/GlobalSign_Root_CA.pem,certificate,RSAPublicKey,2048,,76c76391e95dc57cbdd23d7d3ffbe14f,65537,sha1WithRSAEncryption,sha1,"CN=GlobalSign Root CA,OU=Root CA,O=GlobalSign nv-sa,C=BE","CN=GlobalSign Root CA,OU=Root CA,O=GlobalSign nv-sa,C=BE",0x40000000001154b5ac394,1998-09-01T04:00:00+00:00,2028-01-28T04:00:00+00:00,b1bc968bd4f49d622aa89a81f2150152a41d829c,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99
/etc/ssl/certs/Hellenic_Academic_and_Research_Institutions_RootCA_2015.pem,certificate,RSAPublicKey,4096,,db12030c3d0d605d3cffb9e785e4daf9,65537,sha256WithRSAEncryption,sha256,"CN=Hellenic Academic and Research Institutions RootCA 2015,O=Hellenic Academic and Research Institutions Cert. Authority,L=Athens,C=GR","CN=Hellenic Academic and Research Institutions RootCA 2015,O=Hellenic Academic and Research Institutions Cert. Authority,L=Athens,C=GR",0x0,2015-07-07T02:11:21+00:00,2040-06-30T02:11:21+00:00,010c0695a6981914ffbf5fc6b0b695ea29e912a6,a040929a02ce53b4acf4f2ffc6981ce4496f755e6d45fe0b2a692bcd52523f36
/etc/ssl/certs/DigiCert_Global_Root_CA.pem,certificate,RSAPublicKey,2048,,83093517670203bb1971c9130e4b502c,65537,sha1WithRSAEncryption,sha1,"CN=DigiCert Global Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Global Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US",0x83be056904246b1a1756ac95991c74a,2006-11-09T16:00:00+00:00,2031-11-09T16:00:00+00:00,a8985d3a65e5e5c4b2d7d66d40c6dd2fb19c5436,4348a0e9444c78cb265e058d5e8944b4d84f9662bd26db257f8934a443c70161
/etc/ssl/certs/GlobalSign_Root_CA_-_R3.pem,certificate,RSAPublicKey,2048,,8b790c9b5448bbf9f75bfabcaf55e64d,65537,sha256WithRSAEncryption,sha256,"CN=GlobalSign,O=GlobalSign,OU=GlobalSign Root CA - R3","CN=GlobalSign,O=GlobalSign,OU=GlobalSign Root CA - R3",0x4000000000121585308a2,2009-03-18T02:00:00+00:00,2029-03-18T02:00:00+00:00,d69b561148f01c77c54578c10926df5b856976ad,cbb522d7b7f127ad6a0113865bdf1cd4102e7d0759af635a7cf4720dc963c53b
/etc/ssl/certs/TWCA_Global_Root_CA.pem,certificate,RSAPublicKey,4096,,5acf06e06afc16465b366c737571e538,65537,sha256WithRSAEncryption,sha256,"CN=TWCA Global Root CA,OU=Root CA,O=TAIWAN-CA,C=TW","CN=TWCA Global Root CA,OU=Root CA,O=TAIWAN-CA,C=TW",0xcbe,2012-06-26T22:28:33+00:00,2030-12-31T07:59:59+00:00,9cbb4853f6a4f6d352a4e83252556013f5adaf65,59769007f7685d0fcd50872f9f95d5755a5b2b457d81f3692b610a98672f0e1b
/etc/ssl/certs/AffirmTrust_Networking.pem,certificate,RSAPublicKey,2048,,b74b9564bc392fb07b83652f71ce3c9b,65537,sha1WithRSAEncryption,sha1,"CN=AffirmTrust Networking,O=AffirmTrust,C=US","CN=AffirmTrust Networking,O=AffirmTrust,C=US",0x7c4f04391cd4992d,2010-01-29T06:08:24+00:00,2030-12-31T06:08:24+00:00,293621028b20ed02f566c532d1d6ed909f45002f,0a81ec5a929777f145904af38d5d509f66b5e2c58fcdb531058b0e17f3f0b41b
/etc/ssl/certs/Sectigo_Public_Server_Authentication_Root_E46.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=Sectigo Public Server Authentication Root E46,O=Sectigo Limited,C=GB","CN=Sectigo Public Server Authentication Root E46,O=Sectigo Limited,C=GB",0x42f2ccda1b6937445f15fe752810b8f4,2021-03-21T16:00:00+00:00,2046-03-21T15:59:59+00:00,ec8a396c40f02ebc4275d49fab1c1a5b67bed29a,c90f26f0fb1b4018b22227519b5ca2b53e2ca5b3be5cf18efe1bef47380c5383
/etc/ssl/certs/Go_Daddy_Class_2_CA.pem,certificate,RSAPublicKey,2048,,510caeecf0fb8151373f85ca8b7bbae3,3,sha1WithRSAEncryption,sha1,"OU=Go Daddy Class 2 Certification Authority,O=The Go Daddy Group\, Inc.,C=US","OU=Go Daddy Class 2 Certification Authority,O=The Go Daddy Group\, Inc.,C=US",0x0,2004-06-29T09:06:20+00:00,2034-06-29T09:06:20+00:00,2796bae63f1801e277261ba0d77770028f20eee4,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4
/etc/ssl/certs/Trustwave_Global_ECC_P384_Certification_Authority.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=Trustwave Global ECC P384 Certification Authority,O=Trustwave Holdings\, Inc.,L=Chicago,ST=Illinois,C=US","CN=Trustwave Global ECC P384 Certification Authority,O=Trustwave Holdings\, Inc.,L=Chicago,ST=Illinois,C=US",0x8bd85976c9927a48068473b,2017-08-23T11:36:43+00:00,2042-08-23T11:36:43+00:00,e7f3a3c8cf6fc3042e6d0e6732c59e68950d5ed2,55903859c8c0c3ebb8759ece4e2557225ff5758bbd38ebd48276601e1bd58097
/etc/ssl/certs/AffirmTrust_Commercial.pem,certificate,RSAPublicKey,2048,,e59ec2307766fdd8d9e22bb4cd52f7ed,65537,sha256WithRSAEncryption,sha256,"CN=AffirmTrust Commercial,O=AffirmTrust,C=US","CN=AffirmTrust Commercial,O=AffirmTrust,C=US",0x7777062726a9b17c,2010-01-29T06:06:06+00:00,2030-12-31T06:06:06+00:00,f9b5b632455f9cbeec575f80dce96e2cc7b278b7,0376ab1d54c5f9803ce4b2e201a0ee7eef7b57b636e8a93c9b8d4860c96f5fa7
/etc/ssl/certs/SecureTrust_CA.pem,certificate,RSAPublicKey,2048,,d9c7510151700ed3f837c1fba7f40ad7,65537,sha1WithRSAEncryption,sha1,"CN=SecureTrust CA,O=SecureTrust Corporation,C=US","CN=SecureTrust CA,O=SecureTrust Corporation,C=US",0xcf08e5c0816a5ad427ff0eb271859d0,2006-11-07T11:31:18+00:00,2029-12-31T11:40:55+00:00,8782c6c304353bcfd29692d2593e7d44d934ff11,f1c1b50ae5a20dd8030ec9f6bc24823dd367b5255759b4e71b61fce9f7375d73
/etc/ssl/certs/ssl-cert-snakeoil.pem,certificate,RSAPublicKey,2048,,2e3fb5ec5e07aefa17ee07dc3b289561,65537,sha256WithRSAEncryption,sha256,CN=jabba666,CN=jabba666,0x3e6b89d6037f9b18ea4631e0023a2ec66de3fbd4,2026-02-26T00:47:50+00:00,2036-02-24T00:47:50+00:00,01886970d16d550d0dc4485b3b679ac2d9b6e571,731798d8d6283a16940de158ef2f3d2bed4f0c91ebebe3bd1199aab115c6eef6
/etc/ssl/certs/Atos_TrustedRoot_2011.pem,certificate,RSAPublicKey,2048,,02b93b7880c6962b17e7609a7b6e16dd,65537,sha256WithRSAEncryption,sha256,"C=DE,O=Atos,CN=Atos TrustedRoot 2011","C=DE,O=Atos,CN=Atos TrustedRoot 2011",0x5c33cb622c5fb332,2011-07-07T06:58:30+00:00,2030-12-31T15:59:59+00:00,2bb1f53e550c1dc5f1d4e6b76a464b550602ac21,f356bea244b7a91eb35d53ca9ad7864ace018e2d35d5f8f96ddf68a6f41aa474
/etc/ssl/certs/Entrust_Root_Certification_Authority.pem,certificate,RSAPublicKey,2048,,c6660176aeaff4af5835c2578f0e72ea,65537,sha1WithRSAEncryption,sha1,"CN=Entrust Root Certification Authority,OU=(c) 2006 Entrust\, Inc.,OU=www.entrust.net/CPS is incorporated by reference,O=Entrust\, Inc.,C=US","CN=Entrust Root Certification Authority,OU=(c) 2006 Entrust\, Inc.,OU=www.entrust.net/CPS is incorporated by reference,O=Entrust\, Inc.,C=US",0x456b5054,2006-11-27T12:23:42+00:00,2026-11-27T12:53:42+00:00,b31eb1b740e36c8402dadc37d44df5d4674952f9,73c176434f1bc6d5adf45b0e76e727287c8de57616c1e6e6141a2b2cbc7d8e4c
/etc/ssl/certs/GlobalSign_ECC_Root_CA_-_R5.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=GlobalSign,O=GlobalSign,OU=GlobalSign ECC Root CA - R5","CN=GlobalSign,O=GlobalSign,OU=GlobalSign ECC Root CA - R5",0x605949e0262ebb55f90a778a71f94ad86c,2012-11-12T16:00:00+00:00,2038-01-18T19:14:07+00:00,1f24c630cda418ef2069ffad4fdd5f463a1b69aa,179fbc148a3dd00fd24ea13458cc43bfa7f59c8182d783a513f6ebec100c8924
/etc/ssl/certs/emSign_ECC_Root_CA_-_G3.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=emSign ECC Root CA - G3,O=eMudhra Technologies Limited,OU=emSign PKI,C=IN","CN=emSign ECC Root CA - G3,O=eMudhra Technologies Limited,OU=emSign PKI,C=IN",0x3cf607a968700eda8b84,2018-02-18T10:30:00+00:00,2043-02-18T10:30:00+00:00,3043fa4ff257dca0c380ee2e58ea78b23fe6bbc1,86a1ecba089c4a8d3bbe2734c612ba341d813e043cf9e8a862cd5c57a36bbe6b
/etc/ssl/certs/AC_RAIZ_FNMT-RCM_SERVIDORES_SEGUROS.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=AC RAIZ FNMT-RCM SERVIDORES SEGUROS,2.5.4.97=VATES-Q2826004J,OU=Ceres,O=FNMT-RCM,C=ES","CN=AC RAIZ FNMT-RCM SERVIDORES SEGUROS,2.5.4.97=VATES-Q2826004J,OU=Ceres,O=FNMT-RCM,C=ES",0x62f6326ce5c4e3685c1b62dd9c2e9d95,2018-12-20T01:37:33+00:00,2043-12-20T01:37:33+00:00,62ffd99ec0650d03ce7593d2ed3f2d32c9e3e54a,554153b13d2cf9ddb753bfbe1a4e0ae08d0aa4187058fe60a2b862b2e4b87bcb
/etc/ssl/certs/AffirmTrust_Premium.pem,certificate,RSAPublicKey,4096,,0e0ae5ed51aad0b469a8faafa39917f9,65537,sha384WithRSAEncryption,sha384,"CN=AffirmTrust Premium,O=AffirmTrust,C=US","CN=AffirmTrust Premium,O=AffirmTrust,C=US",0x6d8c1446b1a60aee,2010-01-29T06:10:36+00:00,2040-12-31T06:10:36+00:00,d8a6332ce0036fb185f6634f7d6a066526322827,70a73f7f376b60074248904534b11482d5bf0e698ecc498df52577ebf2e93b9a
/etc/ssl/certs/Microsoft_RSA_Root_Certificate_Authority_2017.pem,certificate,RSAPublicKey,4096,,6ff99249db7a7407e774f76206138b1c,65537,sha384WithRSAEncryption,sha384,"CN=Microsoft RSA Root Certificate Authority 2017,O=Microsoft Corporation,C=US","CN=Microsoft RSA Root Certificate Authority 2017,O=Microsoft Corporation,C=US",0x1ed397095fd8b4b347701eaabe7f45b3,2019-12-18T14:51:22+00:00,2042-07-18T15:00:23+00:00,73a5e64a3bff8316ff0edccc618a906e4eae4d74,c741f70f4b2a8d88bf2e71c14122ef53ef10eba0cfa5e64cfa20f418853073e0
/etc/ssl/certs/DigiCert_High_Assurance_EV_Root_CA.pem,certificate,RSAPublicKey,2048,,6c78ae9593ccbcc97357d363aa2c8428,65537,sha1WithRSAEncryption,sha1,"CN=DigiCert High Assurance EV Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert High Assurance EV Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US",0x2ac5c266a0b409b8f0b79f2ae462577,2006-11-09T16:00:00+00:00,2031-11-09T16:00:00+00:00,5fb7ee0633e259dbad0c4c9ae6d38f1a61c7dc25,7431e5f4c3c1ce4690774f0b61e05440883ba9a01ed00ba6abd7806ed3b118cf
/etc/ssl/certs/GlobalSign_Root_R46.pem,certificate,RSAPublicKey,4096,,7e83313e8eef84a9d82ed6fc5a10393c,65537,sha384WithRSAEncryption,sha384,"CN=GlobalSign Root R46,O=GlobalSign nv-sa,C=BE","CN=GlobalSign Root R46,O=GlobalSign nv-sa,C=BE",0x11d2bbb9d723189e405f0a9d2dd0df2567d1,2019-03-19T16:00:00+00:00,2046-03-19T16:00:00+00:00,53a2b04bca6bd645e6398a8ec40dd2bf77c3a290,4fa3126d8d3a11d1c4855a4f807cbad6cf919d3a5a88b03bea2c6372d93c40c9
/etc/ssl/certs/COMODO_Certification_Authority.pem,certificate,RSAPublicKey,2048,,00366246676da6a6c4ed2e804016f1a3,65537,sha1WithRSAEncryption,sha1,"CN=COMODO Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB","CN=COMODO Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB",0x4e812d8a8265e00b02ee3e350246e53d,2006-11-30T16:00:00+00:00,2029-12-31T15:59:59+00:00,6631bf9ef74f9eb6c9d5a60cba6abed1f7bdef7b,0c2cd63df7806fa399ede809116b575bf87989f06518f9808c860503178baf66
/etc/ssl/certs/GTS_Root_R4.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=GTS Root R4,O=Google Trust Services LLC,C=US","CN=GTS Root R4,O=Google Trust Services LLC,C=US",0x203e5c068ef631a9c72905052,2016-06-21T16:00:00+00:00,2036-06-21T16:00:00+00:00,77d30367b5e00c15f60c3861df7ce13b92464d47,349dfa4058c5e263123b398ae795573c4e1313c83fe68f93556cd5e8031b3c7d
/etc/ssl/certs/Amazon_Root_CA_4.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=Amazon Root CA 4,O=Amazon,C=US","CN=Amazon Root CA 4,O=Amazon,C=US",0x66c9fd7c1bb104c2943e5717b7b2cc81ac10e,2015-05-25T16:00:00+00:00,2040-05-25T16:00:00+00:00,f6108407d6f8bb67980cc2e244c2ebae1cef63be,e35d28419ed02025cfa69038cd623962458da5c695fbdea3c22b0bfb25897092
/etc/ssl/certs/T-TeleSec_GlobalRoot_Class_3.pem,certificate,RSAPublicKey,2048,,3190f2738320559f4e2aabdab978a239,65537,sha256WithRSAEncryption,sha256,"CN=T-TeleSec GlobalRoot Class 3,OU=T-Systems Trust Center,O=T-Systems Enterprise Services GmbH,C=DE","CN=T-TeleSec GlobalRoot Class 3,OU=T-Systems Trust Center,O=T-Systems Enterprise Services GmbH,C=DE",0x1,2008-10-01T02:29:56+00:00,2033-10-01T15:59:59+00:00,55a6723ecbf2eccdc3237470199d2abe11e381d1,fd73dad31c644ff1b43bef0ccdda96710b9cd9875eca7e31707af3e96d522bbd
/etc/ssl/certs/QuoVadis_Root_CA_2.pem,certificate,RSAPublicKey,4096,,b1e3b3089ed9d0a7e4aa9548c0dae0d8,65537,sha1WithRSAEncryption,sha1,"CN=QuoVadis Root CA 2,O=QuoVadis Limited,C=BM","CN=QuoVadis Root CA 2,O=QuoVadis Limited,C=BM",0x509,2006-11-24T10:27:00+00:00,2031-11-24T10:23:33+00:00,ca3afbcf1240364b44b216208880483919937cf7,85a0dd7dd720adb7ff05f83d542b209dc7ff4528f7d677b18389fea5e5c49e86
/etc/ssl/certs/HiPKI_Root_CA_-_G1.pem,certificate,RSAPublicKey,4096,,f3cc23e5c90ab8f203cf73e71f418511,65537,sha256WithRSAEncryption,sha256,"CN=HiPKI Root CA - G1,O=Chunghwa Telecom Co.\, Ltd.,C=TW","CN=HiPKI Root CA - G1,O=Chunghwa Telecom Co.\, Ltd.,C=TW",0x2dddacce629794a143e8b0cd766a5e60,2019-02-22T01:46:04+00:00,2037-12-31T07:59:59+00:00,6a92e4a8ee1bec964537e3295749cd96e3e5d260,f015ce3cc239bfef064be9f1d2c417e1a0264a0a94be1f0c8d121864eb6949cc
/etc/ssl/certs/DigiCert_Global_Root_G3.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=DigiCert Global Root G3,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Global Root G3,OU=www.digicert.com,O=DigiCert Inc,C=US",0x55556bcf25ea43535c3a40fd5ab4572,2013-08-01T04:00:00+00:00,2038-01-15T04:00:00+00:00,7e04de896a3e666d00e687d33ffad93be83d349e,31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0
/etc/ssl/certs/Security_Communication_ECC_RootCA1.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=Security Communication ECC RootCA1,O=SECOM Trust Systems CO.\,LTD.,C=JP","CN=Security Communication ECC RootCA1,O=SECOM Trust Systems CO.\,LTD.,C=JP",0xd65d9bb378812eeb,2016-06-15T21:15:28+00:00,2038-01-17T21:15:28+00:00,b80e26a9bfd2b23bc0ef46c9bac7bbf61d0d4141,e74fbda55bd564c473a36b441aa799c8a68e077440e8288b9fa1e50e4bbaca11
/etc/ssl/certs/CommScope_Public_Trust_ECC_Root-01.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=CommScope Public Trust ECC Root-01,O=CommScope,C=US","CN=CommScope Public Trust ECC Root-01,O=CommScope,C=US",0x43708277cf4d5d34f1caae322f37f7f47f75a09e,2021-04-28T09:35:43+00:00,2046-04-28T09:35:42+00:00,0786c0d8dd8ec080980698d0587aefdea6cca25d,11437cda7bb45e41365f45b39a38986b0de00def348e0c7bb0873633800bc38b
/etc/ssl/certs/Hongkong_Post_Root_CA_3.pem,certificate,RSAPublicKey,4096,,5104e8eee550183e9c500d09da087687,65537,sha256WithRSAEncryption,sha256,"CN=Hongkong Post Root CA 3,O=Hongkong Post,L=Hong Kong,ST=Hong Kong,C=HK","CN=Hongkong Post Root CA 3,O=Hongkong Post,L=Hong Kong,ST=Hong Kong,C=HK",0x8165f8a4ca5ec00c99340dfc4c6ae23b81c5aa4,2017-06-02T18:29:46+00:00,2042-06-02T18:29:46+00:00,58a2d0ec2052815bc1f3f86402244ec28e024b02,5a2fc03f0c83b090bbfa40604b0988446c7636183df9846e17101a447fb8efd6
